QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,COMBINED_FORWARD,LOG_MONEYNESS,TOTAL_VARIANCE
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.91968,0.00244,0.05389,-0.29902,0.0187, 0.936000, 9.000000,37.34,25 x 1,48.11,51.41,222.0,0.98,1.05,30 x 192,1.08,-0.06155,0.0033,0.04873,-0.26504,-0.00376, 0.907480, 924.000000,48.9,0.181,269.655,-0.1944659822942095,0.015793533295342464
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.9163,0.00277,0.05671,-0.3157,0.02024, 0.942020, 39.000000,38.04,10 x 2,46.94,50.85,223.0,1.05,1.14,2 x 192,1.36,-0.06505,0.00354,0.0507,-0.2814,-0.00375, 0.908610, ,47.9,0.177,269.655,-0.1899715927063701,0.015832890204657536
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.91978,0.00269,0.05513,-0.28841,0.01923, 0.898120, 0.000000,32.56,31 x 31,47.35,48.15,224.0,1.08,1.25,50 x 256,1.2,-0.06896,0.00365,0.05311,-0.293,-0.00421, 0.905310, 969.000000,46.9,0.173,269.655,-0.1854973123114491,0.015718091432054795
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.91201,0.00306,0.05899,-0.32176,0.02193, 0.921350, 17.000000,37.4,25 x 1,45.01,48.95,225.0,1.2,1.32,160 x 192,1.2,-0.07314,0.00385,0.05543,-0.30754,-0.00496, 0.903860, ,45.9,0.17,269.655,-0.1810429619620689,0.015667781636164384
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.91354,0.00317,0.05937,-0.31125,0.0217, 0.895540, 1.000000,33.52,25 x 1,44.28,47.62,226.0,1.22,1.34,195 x 240,1.33,-0.07578,0.00403,0.05717,-0.30916,-0.00489, 0.890360, ,44.9,0.166,269.655,-0.176608364894203,0.015203250704657537
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.90818,0.00348,0.06261,-0.33031,0.02318, 0.902110, 1.000000,30.12,10 x 1,43.12,47.07,227.0,1.35,1.47,1 x 240,1.35,-0.08147,0.00425,0.06016,-0.33138,-0.00545, 0.895650, 855.000000,43.9,0.162,269.655,-0.1721933466850863,0.015384445089041096
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.88913,0.00403,0.07301,-0.42245,0.02583, 0.975500, 2.000000,32.3,25 x 1,43.3,46.13,228.0,1.35,1.51,150 x 180,1.6,-0.08389,0.00431,0.06214,-0.33345,-0.00559, 0.882580, ,42.9,0.158,269.655,-0.1677977352120482,0.01493871834191781
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.89992,0.00394,0.06658,-0.35487,0.02502, 0.896810, 1.000000,32.71,25 x 1,41.4,45.2,229.0,1.5,1.59,1 x 240,1.54,-0.08897,0.00454,0.06453,-0.35142,-0.00606, 0.883340, ,41.9,0.155,269.655,-0.1634213606122493,0.014964457230684933
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.89669,0.00415,0.06912,-0.36084,0.02615, 0.888960, 59.000000,38.04,10 x 100,40.58,44.16,230.0,1.58,1.67,2 x 180,1.63,-0.09321,0.00474,0.06743,-0.36271,-0.00573, 0.878020, ,40.9,0.151,269.655,-0.1590640552432936,0.014784750254246576
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.87589,0.00474,0.07993,-0.46056,0.02814, 0.964830, 3.000000,31.32,5 x 1,40.8,43.35,231.0,1.65,1.77,180 x 168,1.96,-0.0977,0.00493,0.06939,-0.37388,-0.00616, 0.873100, ,39.9,0.147,269.655,-0.1547256536446953,0.014619521287671234
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.89161,0.00463,0.07217,-0.36613,0.02703, 0.864380, 1.000000,29.83,20 x 1,38.5,42.43,232.0,1.74,1.87,168 x 180,1.73,-0.10257,0.00515,0.07175,-0.38622,-0.00651, 0.868690, ,38.9,0.144,269.655,-0.150405992500179,0.014472208801917808
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.88703,0.00483,0.0746,-0.38168,0.02748, 0.863360, 2.000000,29.08,20 x 1,37.68,41.5,233.0,1.83,2.23,50 x 101,1.95,-0.1119,0.00541,0.07598,-0.41812,-0.00696, 0.880910, ,37.9,0.14,269.655,-0.1461049106007884,0.014882238347123287
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.8765,0.00521,0.07979,-0.41772,0.02869, 0.880930, 4.000000,28.95,5 x 100,38.03,39.71,234.0,1.91,2.11,130 x 180,2.72,-0.1131,0.00557,0.07659,-0.41136,-0.0072, 0.859760, 528.000000,36.9,0.136,269.655,-0.1418222488087875,0.014176193981369862
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.87573,0.00539,0.07991,-0.41107,0.02966, 0.860660, 50.000000,30.33,25 x 1,35.98,39.73,235.0,2.07,2.22,50 x 97,2.06,-0.11982,0.00575,0.08036,-0.42802,-0.0073, 0.858620, ,35.9,0.133,269.655,-0.13755785002233,0.014138625015890414
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.87914,0.00553,0.07817,-0.38161,0.02892, 0.819500, 19.000000,27.59,25 x 1,34.93,38.41,236.0,2.18,2.56,50 x 101,2.5,-0.12899,0.00602,0.08425,-0.45684,-0.00786, 0.868060, ,34.9,0.129,269.655,-0.1333115591408789,0.014451225055342468
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.86934,0.00586,0.08359,-0.41393,0.02971, 0.832570, 7.000000,25.17,11 x 10,33.98,37.89,237.0,2.3,2.51,50 x 100,2.24,-0.13213,0.00625,0.08586,-0.45841,-0.00833, 0.853650, 525.000000,33.9,0.125,269.655,-0.1290832230313577,0.013975419883561645
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.86828,0.00606,0.08361,-0.40295,0.03053, 0.808590, 61.000000,22.08,31 x 31,34.49,35.29,238.0,2.42,2.64,50 x 100,2.53,-0.13815,0.00646,0.08797,-0.47136,-0.00843, 0.848640, ,32.9,0.122,269.655,-0.1248726904950142,0.013811860129315066
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.8658,0.00638,0.08475,-0.40134,0.03075, 0.792250, 13.000000,29.67,25 x 2,33.27,34.57,239.0,2.59,2.74,1 x 96,2.9,-0.14502,0.00676,0.09122,-0.48532,-0.00908, 0.844790, 957.000000,31.9,0.118,269.655,-0.1206798122349783,0.013686824681369865
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.86432,0.00659,0.08533,-0.39401,0.03146, 0.771190, 249.000000,29.83,31 x 31,32.5,33.31,240.0,2.63,2.79,10 x 119,2.78,-0.14922,0.00692,0.09333,-0.48733,-0.00954, 0.831120, ,30.9,0.114,269.655,-0.1165044408244976,0.013247460769315069
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.85191,0.00691,0.09104,-0.43314,0.03155, 0.789660, 330.000000,25.8,1 x 1,30.2,34.27,241.0,2.78,3.04,50 x 176,2.98,-0.15739,0.00715,0.09672,-0.50696,-0.01034, 0.832460, ,29.9,0.111,269.655,-0.1123464306758339,0.013290212496438355
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.84341,0.00729,0.09528,-0.45051,0.03198, 0.789380, 77.000000,19.56,50 x 31,31.01,31.78,242.0,2.92,3.15,50 x 1,3.42,-0.16376,0.00742,0.09888,-0.51577,-0.01062, 0.825140, ,28.9,0.107,269.655,-0.1082056380098026,0.013057512704657534
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.83631,0.00759,0.09737,-0.46424,0.03282, 0.785530, 189.000000,26.51,50 x 31,30.19,30.93,243.0,3.02,3.2,50 x 132,3.32,-0.169,0.0077,0.10101,-0.52168,-0.01071, 0.814040, ,27.9,0.103,269.655,-0.1040819208259404,0.012708569455342466
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.84215,0.00792,0.0955,-0.42187,0.03277, 0.734050, 23.000000,27.0,10 x 10,28.32,30.19,244.0,3.2,3.38,30 x 100,3.89,-0.17696,0.00794,0.10371,-0.53642,-0.01119, 0.811400, ,26.9,0.099,269.655,-0.0999751388732871,0.011451308162671234
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.82402,0.00815,0.10239,-0.47898,0.03302, 0.767830, 602.000000,26.7,50 x 10,28.24,29.33,245.0,3.51,3.96,5 x 5,3.69,-0.19119,0.0082,0.1093,-0.57842,-0.01232, 0.831320, ,25.9,0.096,269.655,-0.0958851536217619,0.012260934970890409
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.80004,0.00832,0.11169,-0.56114,0.03398, 0.823140, 75.000000,20.7,25 x 300,27.0,30.19,246.0,3.57,3.83,90 x 108,4.25,-0.19458,0.00847,0.11024,-0.56827,-0.01267, 0.807090, ,24.9,0.092,269.655,-0.0918118282341261,0.012742156828972603
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.80806,0.00887,0.10858,-0.50079,0.03377, 0.756990, 19.000000,21.5,25 x 10,26.54,27.65,247.0,3.86,3.92,1 x 100,3.99,-0.20343,0.00873,0.11354,-0.58125,-0.01279, 0.804180, ,23.9,0.088,269.655,-0.0877550275385118,0.011685453686506852
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.80777,0.00923,0.10896,-0.47996,0.03456, 0.724090, 250.000000,21.64,25 x 2,25.07,26.86,248.0,3.82,4.16,50 x 90,4.06,-0.21027,0.00902,0.11574,-0.58499,-0.01315, 0.792220, ,22.9,0.085,269.655,-0.0837146180015067,0.011023542542945207
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.78894,0.00947,0.11509,-0.53021,0.03425, 0.752330, 126.000000,17.6,50 x 10,25.04,25.99,249.0,4.0,4.27,105 x 90,4.19,-0.21746,0.00935,0.11789,-0.59269,-0.0139, 0.783580, ,21.9,0.081,269.655,-0.0796904677017813,0.011310367600479453
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.79291,0.01008,0.11382,-0.4887,0.0345, 0.702670, ,24.25,50 x 1,23.37,25.0,250.0,4.4,4.85,2 x 78,4.49,-0.23204,0.00954,0.12257,-0.63068,-0.01436, 0.801500, ,20.9,0.077,269.655,-0.0756824463042425,0.010847734056369865
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.76592,0.00994,0.12245,-0.57344,0.03445, 0.761100, 859.000000,22.63,50 x 100,23.46,24.79,251.0,4.43,4.76,80 x 80,4.74,-0.23703,0.00991,0.12393,-0.61925,-0.01547, 0.777770, ,19.9,0.074,269.655,-0.071690425034705,0.01135400420431507
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.77321,0.01074,0.11971,-0.50886,0.0347, 0.691250, ,20.9,10 x 300,21.52,23.57,252.0,4.63,5.04,56 x 56,5.7,-0.24735,0.01021,0.12637,-0.63122,-0.01537, 0.774070, ,18.9,0.07,269.655,-0.0677142766550656,0.01029461569643836
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.75167,0.01076,0.12705,-0.5711,0.03476, 0.730970, ,20.8,50 x 10,21.83,22.77,253.0,4.87,5.21,80 x 80,5.0,-0.2565,0.0105,0.12882,-0.63933,-0.01618, 0.767510, ,17.9,0.066,269.655,-0.0637538754389687,0.010765819296438358
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.74187,0.01114,0.129,-0.57782,0.03418, 0.722900, ,19.19,50 x 10,21.0,21.97,254.0,5.32,5.53,1 x 70,6.01,-0.26899,0.01066,0.13263,-0.66144,-0.01758, 0.773110, ,16.9,0.063,269.655,-0.0598090971479523,0.010730357151164386
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.73158,0.01149,0.13177,-0.5845,0.03372, 0.715560, ,20.14,50 x 1,20.27,21.1,255.0,5.34,5.68,84 x 84,6.11,-0.27753,0.01102,0.13411,-0.65719,-0.01771, 0.757070, ,15.9,0.059,269.655,-0.0558798190080628,0.010397584807054796
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.72347,0.01194,0.13355,-0.57675,0.0344, 0.695820, ,18.05,50 x 5,19.48,20.0,256.0,5.57,6.27,105 x 101,6.33,-0.29089,0.01121,0.13721,-0.67896,-0.01814, 0.763080, ,14.9,0.055,269.655,-0.0519659196869265,0.010204605801369861
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.72127,0.01277,0.13454,-0.54477,0.03427, 0.654780, ,19.11,1 x 8,17.43,19.57,257.0,5.84,6.15,69 x 70,6.11,-0.29918,0.0116,0.13903,-0.67179,-0.01864, 0.744670, ,13.9,0.051,269.655,-0.0480672792712691,0.009389878162671235
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.69606,0.01238,0.14026,-0.61364,0.03382, 0.703780, ,18.38,20 x 20,18.08,18.9,258.0,6.31,6.55,1 x 48,6.4,-0.31228,0.01176,0.14194,-0.69116,-0.01991, 0.750270, ,12.9,0.048,269.655,-0.0441837792448715,0.0101368697380137
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.68493,0.01273,0.14183,-0.61825,0.03375, 0.696250, ,16.34,30 x 30,17.35,18.14,259.0,6.51,6.82,2 x 60,7.29,-0.32309,0.01206,0.14363,-0.6939,-0.02063, 0.740960, ,11.9,0.044,269.655,-0.0403153024669511,0.009903430197739723
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.67403,0.01315,0.14395,-0.6153,0.03299, 0.682770, ,16.88,50 x 20,16.47,17.31,260.0,6.68,7.08,1 x 60,6.9,-0.33426,0.01237,0.14615,-0.6947,-0.02147, 0.731120, ,10.9,0.04,269.655,-0.0364617331509612,0.009584653784041094
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.65276,0.01261,0.14758,-0.67429,0.03243, 0.727390, ,15.29,100 x 1,15.44,18.41,261.0,6.94,7.43,72 x 72,7.54,-0.3461,0.01272,0.14807,-0.69983,-0.0219, 0.725380, ,9.9,0.037,269.655,-0.0326229568437955,0.010119030623493154
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.64657,0.01367,0.14854,-0.63323,0.03271, 0.677940, ,13.49,30 x 100,15.08,16.11,262.0,7.5,7.71,1 x 60,7.52,-0.35994,0.01281,0.14984,-0.71182,-0.02332, 0.727830, ,8.9,0.033,269.655,-0.028798860405392,0.009474880171438356
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.64389,0.01543,0.14967,-0.56232,0.03248, 0.603130, ,13.83,11 x 3,12.81,14.9,263.0,7.53,8.03,60 x 60,8.1,-0.3715,0.01321,0.15149,-0.70595,-0.02412, 0.713140, ,7.9,0.029,269.655,-0.0249893319887244,0.008306826705684932
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.62079,0.01439,0.15268,-0.63106,0.03148, 0.659650, ,12.5,40 x 40,13.7,14.53,264.0,7.71,9.43,50 x 10,10.31,-0.38734,0.01298,0.15304,-0.73961,-0.02461, 0.736270, ,6.9,0.026,269.655,-0.0211942610201728,0.009342567482739724
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.60706,0.01491,0.15431,-0.62354,0.03067, 0.644290, ,12.98,31 x 50,12.96,13.64,265.0,8.06,8.56,30 x 50,8.85,-0.39724,0.01389,0.15495,-0.70017,-0.02544, 0.691760, ,5.9,0.022,269.655,-0.0174135381802667,0.008558361107876715
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.59176,0.01509,0.15538,-0.62998,0.03063, 0.642800, ,12.24,39 x 10,12.25,13.21,266.0,8.38,9.19,31 x 31,9.04,-0.41119,0.01399,0.15628,-0.70954,-0.02679, 0.693210, 627.000000,4.9,0.018,269.655,-0.0136470553847899,0.008557848658013697
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.57726,0.01558,0.15653,-0.62065,0.02968, 0.627700, ,11.48,40 x 1,11.61,12.26,267.0,8.78,10.99,30 x 1,9.07,-0.42765,0.01329,0.1569,-0.7571,-0.02718, 0.734190, 357.000000,3.9,0.015,269.655,-0.0098947057662394,0.008892610003219179
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.56149,0.01575,0.15831,-0.62076,0.02922, 0.623490, ,11.34,40 x 40,10.89,11.77,268.0,9.19,9.69,1 x 57,9.58,-0.4394,0.01454,0.15808,-0.70274,-0.02783, 0.676430, 635.000000,2.9,0.011,269.655,-0.0061563836556322,0.008101742496438356
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.5466,0.01633,0.15905,-0.60508,0.02863, 0.604540, ,9.04,32 x 40,10.16,10.88,269.0,9.5,10.24,1 x 10,10.1,-0.45468,0.0147,0.15919,-0.70258,-0.02879, 0.671930, 196.000000,1.9,0.007,269.655,-0.0024319845646498,0.00781207508650685
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.52921,0.01659,0.15987,-0.60393,0.02836, 0.599720, ,10.0,1 x 15,9.88,10.0,270.0,10.19,10.38,1 x 14,10.31,-0.46917,0.01488,0.15957,-0.69883,-0.0303, 0.666410, ,0.9,0.003,269.655,0.0012785948318857,0.007686024820753424
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.51246,0.01704,0.16007,-0.59015,0.02713, 0.585900, ,9.34,85 x 100,8.82,9.63,271.0,10.29,11.26,50 x 101,12.71,-0.48467,0.01491,0.16022,-0.70005,-0.03105, 0.665370, 758.000000,0.1,0.0,269.655,0.0049754567132118,0.0075066686919863
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.49494,0.01723,0.16022,-0.58373,0.02603, 0.578610, ,9.07,60 x 50,8.26,9.03,272.0,10.63,11.05,40 x 40,13.8,-0.50095,0.01563,0.15941,-0.6709,-0.03255, 0.635980, ,1.1,0.004,269.655,0.0086587021295084,0.007073015121027396
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.4765,0.01758,0.15949,-0.57052,0.02523, 0.566140, ,8.08,40 x 50,7.65,8.33,273.0,11.02,11.46,40 x 40,14.55,-0.51765,0.01584,0.16006,-0.66088,-0.03285, 0.626050, 194.000000,2.1,0.008,269.655,0.0123284310184708,0.006814533542945207
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.45903,0.01759,0.15906,-0.56428,0.02504, 0.561930, ,7.0,50 x 50,7.14,7.83,274.0,11.33,11.96,40 x 40,12.18,-0.53395,0.01604,0.15955,-0.64943,-0.03407, 0.617050, ,3.1,0.011,269.655,0.0159847422215812,0.00666435402931507
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.43789,0.01826,0.15835,-0.53721,0.02396, 0.538710, ,6.67,50 x 2,6.63,6.79,275.0,11.76,12.3,40 x 40,11.94,-0.55167,0.01634,0.15865,-0.63317,-0.0352, 0.603920, ,4.1,0.015,269.655,0.0196277335000822,0.006259741930342466
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.41984,0.01812,0.15652,-0.53212,0.02266, 0.537440, ,6.5,50 x 50,5.97,6.62,276.0,12.32,12.79,30 x 40,14.31,-0.5687,0.01628,0.15779,-0.62475,-0.0368, 0.600410, ,5.1,0.019,269.655,0.0232575015506609,0.0062074783270547945
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.39724,0.01854,0.15472,-0.50614,0.02142, 0.519410, ,5.0,50 x 50,5.31,5.95,277.0,12.63,13.24,36 x 36,18.0,-0.58668,0.01659,0.1557,-0.60517,-0.03778, 0.585450, 57.000000,6.1,0.022,269.655,0.0268741420208494,0.005852746121369863
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.37566,0.01867,0.15236,-0.48609,0.02119, 0.507350, ,5.17,105 x 50,4.78,5.4,278.0,13.05,13.93,50 x 36,15.8,-0.60464,0.01648,0.15468,-0.59483,-0.03879, 0.581220, 80.000000,7.1,0.026,269.655,0.0304777495241481,0.005681433228972602
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.35729,0.01849,0.14994,-0.47512,0.01969, 0.504370, ,3.97,60 x 72,4.44,4.96,279.0,13.65,14.23,20 x 20,14.23,-0.62346,0.0167,0.15206,-0.57201,-0.0405, 0.567740, 116.000000,8.1,0.03,269.655,0.0340684176548766,0.005510917099109588
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.32823,0.01896,0.14443,-0.43299,0.01876, 0.475380, ,4.0,105 x 1,3.8,4.11,280.0,14.34,14.94,30 x 1,15.4,-0.63933,0.01639,0.14997,-0.5674,-0.04114, 0.570210, ,9.1,0.033,269.655,0.0376462390027606,0.005241650093630138
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.32439,0.01751,0.14377,-0.46322,0.01788, 0.510910, ,3.37,84 x 895,3.35,5.01,281.0,14.62,16.56,30 x 100,18.35,-0.64875,0.01569,0.1487,-0.57962,-0.04183, 0.588400, 220.000000,10.1,0.037,269.655,0.0412113051672567,0.0057940940634931505
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.28238,0.0186,0.13523,-0.38526,0.01609, 0.454260, ,3.04,50 x 3,3.02,3.16,282.0,14.37,17.83,50 x 1,18.07,-0.66753,0.01572,0.14567,-0.5554,-0.04315, 0.575900, 51.000000,11.1,0.041,269.655,0.0447637067716245,0.005088087246027398
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.29583,0.01659,0.1382,-0.45303,0.01646, 0.520560, ,2.23,105 x 30,2.58,4.92,283.0,15.72,18.07,50 x 3,20.29,-0.68126,0.01527,0.14345,-0.55258,-0.04457, 0.582520, 311.000000,12.1,0.045,269.655,0.0483035334767487,0.005833903016986302
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.24088,0.01767,0.12463,-0.34218,0.01319, 0.440160, ,2.08,50 x 90,2.27,2.6,284.0,16.45,18.56,25 x 300,20.5,-0.69808,0.01507,0.13992,-0.53261,-0.04485, 0.574850, 32.000000,13.1,0.048,269.655,0.0518308739947171,0.004939532260753425
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.21369,0.01725,0.11733,-0.30458,0.01229, 0.421470, ,2.0,1 x 10,1.99,1.99,285.0,17.13,19.65,25 x 1,20.5,-0.70762,0.01459,0.13733,-0.53413,-0.04594, 0.586590, ,14.1,0.052,269.655,0.0553458161021615,0.004872119688493151
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.19633,0.01651,0.11108,-0.28691,0.01122, 0.418400, ,1.71,10 x 120,1.58,1.97,286.0,17.82,20.36,10 x 1,20.03,-0.72282,0.01427,0.1337,-0.51805,-0.04671, 0.582910, 219.000000,15.1,0.056,269.655,0.0588484466533636,0.004807090419657536
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.17004,0.01569,0.10221,-0.25126,0.00956, 0.402040, ,1.3,50 x 123,1.36,1.5,287.0,17.94,20.86,50 x 10,24.02,-0.75169,0.01436,0.12689,-0.46156,-0.04923, 0.546930, 85.000000,16.1,0.059,269.655,0.062338851593132,0.00431767700431507
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.14687,0.01482,0.09187,-0.21864,0.0081, 0.388370, ,1.0,4 x 2,1.1,1.2,288.0,19.2,21.85,50 x 1,22.52,-0.75249,0.01369,0.12621,-0.48304,-0.04941, 0.575000, ,17.1,0.063,269.655,0.0658171159694568,0.004449707053630137
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.12837,0.01375,0.08423,-0.1934,0.00704, 0.379420, ,0.9,50 x 2,0.9,1.0,289.0,19.57,22.5,10 x 10,34.08,-0.77559,0.01352,0.12009,-0.43993,-0.0508, 0.551760, 35.000000,18.1,0.067,269.655,0.0692833239459432,0.00415731051150685
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.10987,0.01263,0.07571,-0.16813,0.00625, 0.370280, ,0.77,50 x 4,0.74,0.8,290.0,21.11,23.65,50 x 11,21.8,-0.7674,0.01269,0.1223,-0.48438,-0.0503, 0.597850, ,19.1,0.07,269.655,0.0727375588140307,0.004493787587876712
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.09334,0.01143,0.06732,-0.14486,0.00498, 0.362490, ,0.58,50 x 1,0.58,0.66,291.0,21.21,24.28,25 x 10,32.91,-0.79564,0.01255,0.11279,-0.4225,-0.05197, 0.559900, 42.000000,20.1,0.074,269.655,0.0761799030050035,0.004079193962123287
1584129600,2020-03-13 16:00,2020-03-13,16.0,270.94,2020-03-20,1584734400,7.0,0.077,0.01024,0.05823,-0.11981,0.0042, 0.351070, ,0.46,150 x 4,0.42,0.52,292.0,22.78,23.52,50 x 31,28.75,-0.82698,0.01219,0.10275,-0.35638,-0.05458, 0.521110, 128.000000,21.1,0.078,269.655,0.0796104381017927,0.003647181963561644
