QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,COMBINED_FORWARD,LOG_MONEYNESS,TOTAL_VARIANCE
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.02197,0.01028,0.00628,-0.0397,0.00026, 0.398580, ,0.05,166 x 14,0.03,0.04,250.0,9.83,11.19,1 x 84,11.09,-0.9337,0.01278,0.01528,-0.11969,-0.00326, 0.502180, ,10.2,0.043,239.1,0.0445790433979675,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.01799,0.0084,0.00538,-0.03442,-0.00017, 0.422190, ,0.05,9 x 322,0.04,0.04,251.0,10.76,11.26,5 x 60,12.0,-1.0,0.0,0.0,0.0,0.0, , ,11.2,0.047,239.1,0.0485710646675048,
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.01137,0.00562,0.00373,-0.02028,2e-05, 0.419370, ,0.01,11 x 23,0.01,0.03,252.0,12.66,13.07,29 x 58,12.6,-0.88768,0.01778,0.0237,-0.47528,-0.00404, 0.765540, ,12.2,0.051,239.1,0.0525472130471443,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.01297,0.0056,0.00432,-0.02544,0.00051, 0.461720, ,0.02,5000 x 20,0.02,0.02,253.0,13.58,14.19,5 x 5,13.74,-0.88914,0.01639,0.02325,-0.49509,-0.00423, 0.818450, ,13.2,0.055,239.1,0.0565076142632413,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00996,0.00447,0.00336,-0.01996,-0.00027, 0.476500, ,0.02,12 x 301,0.0,0.04,254.0,13.65,14.23,50 x 50,15.01,-1.0,0.0,0.0,0.0,0.0, , ,14.2,0.059,239.1,0.0604523925542575,
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.003,0.00174,0.00153,-0.00497,-0.00017, 0.432500, ,0.01,0 x 644,0.0,0.01,255.0,14.74,15.35,11 x 11,15.73,-1.0,0.0,0.0,0.0,0.0, , ,15.2,0.064,239.1,0.0643816706941471,
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00275,0.00153,0.00138,-0.00535,-0.00032, 0.456330, ,0.01,0 x 24,0.0,0.01,256.0,16.61,17.08,50 x 50,16.88,-0.90193,0.01231,0.02121,-0.45536,-0.00413, 0.929730, ,16.2,0.068,239.1,0.0682955700152835,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00844,0.0033,0.00272,-0.02001,0.00024, 0.556830, ,0.03,1 x 1365,0.01,0.03,257.0,17.07,18.78,1 x 1,14.46,-0.89583,0.01207,0.0221,-0.54028,-0.00402, 1.011100, ,17.2,0.072,239.1,0.0721942104309407,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00646,0.00257,0.00227,-0.01512,-0.00011, 0.566200, ,0.01,10 x 240,0.01,0.01,258.0,18.83,19.34,50 x 5,18.75,-0.88458,0.01204,0.02428,-0.69477,-0.00425, 1.121710, ,18.2,0.076,239.1,0.0760777104573384,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00631,0.00243,0.00216,-0.01455,-0.00041, 0.592170, ,0.01,5 x 173,0.01,0.02,259.0,19.76,20.26,50 x 50,19.93,-0.89358,0.01097,0.02232,-0.62037,-0.00425, 1.132410, ,19.2,0.08,239.1,0.0799461872352587,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00295,0.00109,0.00057,-0.00486,-0.00012, 0.551830, ,0.01,0 x 281,0.0,0.01,260.0,20.81,21.31,50 x 5,21.06,-0.89073,0.01049,0.02328,-0.67548,-0.00472, 1.199000, ,20.2,0.084,239.1,0.0837997565512486,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00193,0.00105,0.00047,-0.00454,0.00031, 0.575460, ,0.01,0 x 2,0.0,0.01,261.0,20.7,21.17,50 x 50,21.7,-1.0,0.0,0.0,0.0,0.0, , ,21.2,0.089,239.1,0.0876385328584143,
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.004,0.00145,0.00105,-0.01002,-4e-05, 0.640660, ,0.01,0 x 253,0.0,0.02,262.0,22.79,23.18,40 x 5,21.1,-0.9003,0.0089,0.02127,-0.59526,-0.00465, 1.247200, 352.000000,22.2,0.093,239.1,0.0914626292968178,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00216,0.00086,0.00044,-0.00459,0.00038, 0.621480, ,0.01,0 x 15,0.0,0.0,263.0,23.8,24.33,50 x 50,21.31,-0.89615,0.00881,0.02201,-0.67474,-0.00447, 1.324920, 357.000000,23.2,0.097,239.1,0.0952721577134854,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00181,0.00085,0.0007,-0.00508,0.00049, 0.644250, ,0.01,0 x 1,0.0,0.02,264.0,24.79,25.27,50 x 50,22.22,-0.8998,0.00819,0.02182,-0.63967,-0.00429, 1.350630, 250.000000,24.2,0.101,239.1,0.0990672286820371,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00211,0.00073,0.00125,-0.00546,-0.00031, 0.667080, ,0.01,0 x 240,0.0,0.0,265.0,25.73,26.22,50 x 50,23.18,-0.90468,0.00748,0.02068,-0.59015,-0.00431, 1.367280, ,25.2,0.105,239.1,0.1028479515219432,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00163,0.00077,0.00058,-0.00467,0.00039, 0.689740, ,0.02,0 x 1,0.0,0.0,266.0,26.74,27.2,50 x 50,26.51,-0.90658,0.00695,0.01997,-0.57456,-0.00421, 1.401150, ,26.2,0.109,239.1,0.1066144343174199,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00359,0.00114,0.00097,-0.01009,-1e-05, 0.761830, ,0.02,0 x 172,0.0,0.02,267.0,26.8,28.36,1 x 1,24.69,-0.93148,0.00343,0.01573,-0.19522,-0.0031, 1.226590, 275.000000,27.2,0.114,239.1,0.1103667839359704,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00209,0.00068,0.00029,-0.00517,0.0, 0.734120, ,0.01,0 x 144,0.0,0.01,268.0,28.46,29.22,11 x 11,26.53,-0.91557,0.00551,0.01801,-0.44991,-0.00345, 1.416810, 565.000000,28.2,0.118,239.1,0.1141051060465776,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00158,0.00064,0.00043,-0.00479,0.00017, 0.756310, ,0.01,0 x 240,0.0,0.01,269.0,29.47,31.71,5 x 10,29.17,-0.87414,0.00779,0.02583,-1.19983,-0.00401, 1.797860, 176.000000,29.2,0.122,239.1,0.1178295051375601,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00138,0.00061,0.00093,-0.00473,0.00029, 0.777880, ,0.01,0 x 353,0.0,0.01,270.0,29.63,31.85,11 x 11,30.0,-0.92183,0.00431,0.0172,-0.35522,-0.00379, 1.442160, ,30.2,0.126,239.1,0.1215400845340957,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.0016,0.00052,0.00054,-0.00496,3e-05, 0.800060, ,0.01,0 x 9,0.0,0.02,271.0,30.15,33.71,45 x 10,22.79,-0.91191,0.00526,0.0188,-0.54058,-0.00422, 1.584050, 77.000000,31.2,0.13,239.1,0.1252369464154219,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.0019,0.00052,0.00116,-0.00465,0.0005, 0.821430, ,0.01,0 x 240,0.0,0.01,272.0,31.15,34.7,45 x 10,26.7,-0.91155,0.00504,0.01945,-0.54026,-0.00333, 1.623000, 44.000000,32.2,0.135,239.1,0.1289201918317183,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00201,0.00051,0.00109,-0.00492,-0.00018, 0.843380, ,0.01,0 x 334,0.0,0.01,273.0,33.37,34.22,11 x 11,25.83,-0.91892,0.00404,0.01784,-0.40549,-0.00367, 1.589170, 170.000000,33.2,0.139,239.1,0.1325899207206806,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00122,0.00051,0.00099,-0.00466,0.00049, 0.864220, ,0.01,0 x 334,0.0,0.01,274.0,34.59,35.34,11 x 11,26.81,-0.91108,0.00473,0.01883,-0.5756,-0.0034, 1.720690, 579.000000,34.2,0.143,239.1,0.1362462319237912,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00199,0.00043,0.00084,-0.00545,-0.00013, 0.885370, ,0.01,0 x 420,0.0,0.01,275.0,34.17,35.42,11 x 11,33.25,-1.0,0.0,0.0,0.0,0.0, , 763.000000,35.2,0.147,239.1,0.1398892232022923,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00162,0.00045,0.00041,-0.00525,-0.00019, 0.906570, ,0.01,0 x 417,0.0,0.01,276.0,36.58,37.34,11 x 11,30.79,-0.91142,0.00434,0.01893,-0.5756,-0.00339, 1.799470, 165.000000,36.2,0.151,239.1,0.1435189912528709,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00129,0.00044,0.00087,-0.00547,0.00023, 0.927950, ,0.01,0 x 417,0.0,0.01,277.0,37.59,38.34,11 x 11,31.16,-0.91131,0.00415,0.01947,-0.57558,-0.0038, 1.839010, 73.000000,37.2,0.155,239.1,0.1471356317230595,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00102,0.00042,0.00083,-0.00545,0.00021, 0.948150, ,0.02,0 x 500,0.0,0.01,278.0,37.67,37.87,11 x 11,35.45,-1.0,0.0,0.0,0.0,0.0, , 87.000000,38.2,0.16,239.1,0.1507392392263581,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00179,0.00042,0.00042,-0.00499,-0.00033, 0.969230, 611.000000,0.01,0 x 500,0.0,0.01,279.0,39.59,40.36,11 x 11,34.13,-0.9111,0.00384,0.01887,-0.58521,-0.00383, 1.922460, 156.000000,39.2,0.164,239.1,0.1543299073570865,0.0
1584388800,2020-03-16 16:00,2020-03-16,16.0,239.75,2020-03-16,1584388800,0.0,0.00177,0.00034,0.00024,-0.00508,0.00032, 0.990160, ,0.01,0 x 452,0.0,0.01,280.0,40.59,41.35,11 x 11,34.0,-0.91137,0.00371,0.01862,-0.58039,-0.00405, 1.959310, 424.000000,40.2,0.168,239.1,0.1579077287049705,0.0
